LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,BILL_AMT1,BILL_AMT2,BILL_AMT3,PAY_AMT1,PAY_AMT2,PAY_AMT3,default,total_bill,total_payment,debt_ratio,avg_delay,payment_ratio
180000,1,1,1,44,-2,-2,-2,14787,12222,16564,12898,17266,15053,0,43573,45217,0.2420722222,-2,1.037729787
160000,1,2,1,46,0,0,0,116988,114956,114531,4200,5555,4000,0,346475,13755,2.16546875,0,0.03969983404
50000,1,2,1,48,2,0,0,79262,40931,40892,3278,1880,1650,1,161085,6808,3.2217,0.6666666667,0.04226340131
300000,1,2,1,40,0,0,0,25492,28048,30582,3000,3000,3000,0,84122,9000,0.2804066667,0,0.1069874706
500000,1,3,1,43,0,0,0,57313,54997,44226,4060,5014,5005,0,156536,14079,0.313072,0,0.08994097204
230000,1,2,1,39,1,-1,2,-81,16659,1982,18675,0,991,0,18560,19666,0.08069565217,0.6666666667,1.059590517
300000,1,3,1,45,-1,-1,-1,836,390,780,390,780,0,0,2006,1170,0.006686666667,-1,0.5832502493
180000,1,2,2,41,-2,-2,-2,0,900,910,900,910,0,0,1810,1810,0.01005555556,-2,1
280000,1,2,1,45,-1,-1,-1,1207,1207,1207,1207,1207,1207,0,3621,3621,0.01293214286,-1,1
20000,1,3,2,47,-1,0,0,3897,4774,-10,1004,0,0,0,8661,1004,0.43305,-0.3333333333,0.115921949
360000,1,1,1,37,-1,-1,-1,5225,-200,14838,6,18022,6036,0,19863,24064,0.055175,-1,1.211498767
20000,1,2,3,37,0,0,0,19701,20302,19200,2000,1500,2000,0,59203,5500,2.96015,0,0.0929006976
250000,1,1,1,35,0,0,0,70767,78906,84078,10000,10000,10000,0,233751,30000,0.935004,0,0.1283416969
120000,1,1,1,45,0,0,0,118287,117775,117106,5700,5700,6000,0,353168,17400,2.943066667,0,0.04926833688
100000,1,4,3,44,2,2,0,40199,39218,35464,0,2005,1700,0,114881,3705,1.14881,1.333333333,0.03225076383
50000,1,3,1,47,0,0,0,11752,13244,14722,2000,2000,1000,0,39718,5000,0.79436,0,0.1258875069
470000,1,3,2,31,-1,-1,2,8748,2442,2272,3500,11,6080,0,13462,9591,0.02864255319,0,0.7124498589
80000,1,2,1,45,-1,-1,-1,10290,40000,0,40000,0,2303,0,50290,42303,0.628625,-1,0.8411811493
110000,1,2,2,29,0,0,0,31327,31495,27682,2000,1800,1500,0,90504,5300,0.8227636364,0,0.05856094758
280000,1,2,2,30,0,0,0,261602,267238,273951,10000,11075,8972,0,802791,30047,2.867110714,0,0.03742817246
200000,1,1,1,37,-2,-2,-2,3509,-8,1898,0,1906,0,0,5399,1906,0.026995,-2,0.3530283386
170000,1,3,1,45,-1,0,0,34778,40441,40937,10000,5000,2000,0,116156,17000,0.6832705882,-0.3333333333,0.146354902
60000,1,2,1,41,1,-1,0,-81,56557,55839,59852,5011,5000,0,112315,69863,1.871916667,0,0.6220273338
180000,1,2,1,36,0,0,0,184661,183112,183172,7000,7000,7000,0,550945,21000,3.060805556,0,0.0381163274
300000,1,2,1,43,-2,-2,-2,0,0,0,0,0,0,1,0,0,0,-2,0
150000,1,2,1,40,0,0,0,142326,145231,150145,4500,6114,3500,1,437702,14114,2.918013333,0,0.03224568314
210000,1,1,2,39,-2,-2,-2,28435,7615,0,7637,0,0,0,36050,7637,0.1716666667,-2,0.2118446602
50000,1,3,2,37,-1,0,0,20248,50797,53340,45535,3500,1424,0,124385,50459,2.4877,-0.3333333333,0.405667886
50000,1,1,1,45,-1,-1,-1,390,390,390,390,390,390,1,1170,1170,0.0234,-1,1
300000,1,2,1,35,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,0
80000,1,2,1,43,0,0,0,78726,78837,76792,3000,3000,3000,0,234355,9000,2.9294375,0,0.03840327708
170000,1,2,2,31,0,-1,0,172012,167929,116189,66522.18,5000,6000,0,456130,77522.18,2.683117647,-0.3333333333,0.1699563282
50000,1,3,1,44,0,0,0,19951,17221,15816,1282,1253,1170,0,52988,3705,1.05976,0,0.06992149166
140000,1,2,1,40,0,0,0,139282,138095,140725,4945,5254,4861,1,418102,15060,2.986442857,0,0.03601991858
350000,1,2,1,36,0,0,-1,32596,16666,32597,1000,32597,1000,1,81859,34597,0.2338828571,-0.3333333333,0.4226413711
20000,1,2,1,45,-1,-1,-1,836,836,2006,836,2006,1441,0,3678,4283,0.1839,-1,1.164491572
170000,1,1,2,32,2,2,-2,2097,0,0,0,0,0,1,2097,0,0.01233529412,0.6666666667,0
20000,1,3,2,40,0,0,0,17613,18897,34964,1590,1208,1276,1,71474,4074,3.5737,0,0.05699974816
240000,1,2,1,44,0,0,0,23904,21643,19743,1400,1400,1300,0,65290,4100,0.2720416667,0,0.06279675295
50000,1,2,1,40,0,0,0,31852,28526,60032,1600,2018,1500,1,120410,5118,2.4082,0,0.04250477535
230000,1,2,1,41,0,0,0,301038,305327,213058,9405,7769,7757,1,819423,24931,3.562708696,0,0.03042506739
100000,1,1,1,35,1,2,-1,3515,2975,2342,10,3141,12021,0,8832,15172,0.08832,0.6666666667,1.717844203
300000,1,1,2,45,-1,-1,-1,3016,-200,40996,0,43655,1752,0,43812,45407,0.14604,-1,1.036405551
90000,1,2,1,42,0,0,0,87104,90651,92400,5000,4500,0,1,270155,9500,3.001722222,0,0.03516499787
210000,1,1,2,32,0,0,0,218742,218317,73874,10000,5000,5000,0,510933,20000,2.433014286,0,0.03914407564
50000,1,2,2,44,0,0,0,10101,6295,7333,1300,1300,1300,0,23729,3900,0.47458,0,0.1643558515
400000,1,2,1,46,0,0,0,113125,98056,141712,8000,76651.02,5000,0,352893,89651.02,0.8822325,0,0.2540459006
300000,1,1,1,37,-2,-2,-2,19954,22492,20477,23348,20477,27206,0,62923,71031,0.2097433333,-2,1.128855903
150000,1,1,2,32,2,2,2,126115,128860,131426,6300,6100,4900,0,386401,17300,2.576006667,2,0.04477214086
500000,1,1,1,35,2,0,0,350110.68,337495.28,167682,24913,5872,70000,1,855287.96,100785,1.71057592,0.6666666667,0.1178375059
300000,1,2,2,38,1,-1,3,0,780,780,1560,0,0,1,1560,1560,0.0052,1,1
300000,1,1,1,45,1,-2,-2,0,0,0,0,0,0,0,0,0,0,-1,0
150000,1,1,2,33,-1,2,-1,6146,891,8969,0,8969,6027,0,16006,14996,0.1067066667,0,0.936898663
410000,1,1,2,32,0,0,0,198954,202511,199348,7000,9000,9000,0,600813,25000,1.465397561,0,0.04161028473
80000,1,1,2,33,0,0,0,77244,78259,79286,3492,3593,3006,0,234789,10091,2.9348625,0,0.0429790152
50000,1,3,2,33,0,0,-1,8949,9745,30739,1030,31117,2000,0,49433,34147,0.98866,-0.3333333333,0.69077337
140000,1,3,2,33,-2,-2,-2,500,473,-27,473,0,3815,0,946,4288,0.006757142857,-2,4.532769556
150000,1,2,1,33,2,-1,-1,1033,1533,0,1550,0,0,1,2566,1550,0.01710666667,0,0.6040530008
20000,1,1,1,33,0,0,0,20276,20134,20298,1326,1326,1287,0,60708,3939,3.0354,0,0.0648843645
200000,1,1,2,33,-1,-1,-1,12202,1964,12181,4994,12181,2000,0,26347,19175,0.131735,-1,0.7277868448
110000,1,2,2,42,0,0,0,80338,83483,74258,5000,10000,3000,0,238079,18000,2.164354545,0,0.07560515627
230000,1,2,2,41,2,0,0,225043,229701,229250,10000,11000,9000,1,683994,30000,2.973886957,0.6666666667,0.04386003386
50000,1,2,1,49,1,2,2,17371,17789,18209,1000,1000,1000,1,53369,3000,1.06738,1.666666667,0.05621240795
50000,1,2,2,49,1,2,0,47360,45915,46686,0,2200,2000,0,139961,4200,2.79922,1,0.03000835947
50000,1,1,1,49,-1,-1,-1,25801,-200,6910,0,9000,88,0,32511,9088,0.65022,-1,0.279536157
310000,1,1,1,50,-1,-1,-1,396,396,0,396,0,942,0,792,1338,0.00255483871,-1,1.689393939
10000,1,2,1,49,1,-1,-1,-20,780,0,800,0,780,1,760,1580,0.076,-0.3333333333,2.078947368
100000,1,3,1,50,2,3,2,66204,64551,66924,0,4000,7000,0,197679,11000,1.97679,2.333333333,0.05564576915
700000,1,2,1,50,-2,-2,-2,3528,2018,2131,2024,2131,5750,0,7677,9905,0.01096714286,-2,1.290217533
330000,1,1,1,50,-2,-2,-2,-17,-17,-17,0,0,1005,0,-51,1005,-0.0001545454545,-2,0
300000,1,2,1,46,-1,-1,-1,1413,15393,-10,15480,0,0,0,16796,15480,0.05598666667,-1,0.9216480114
500000,1,3,1,49,0,0,0,260991,214726,230250,7890,20132,20004,0,705967,48026,1.411934,0,0.06802867556
10000,1,3,1,51,1,-1,2,0,950,1170,950,1000,0,0,2120,1950,0.212,0.6666666667,0.9198113208
70000,1,3,1,50,0,0,0,68725,70413,70004,3220,2220,28931,0,209142,34371,2.987742857,0,0.1643428867
110000,1,2,1,50,1,-1,0,-81,50928,54711,62000,5000,3000,0,105558,70000,0.9596181818,0,0.6631425378
250000,1,2,1,50,0,0,0,238215,182156,121786,9000,5000,0,0,542157,14000,2.168628,0,0.02582277827
550000,1,3,1,50,2,2,2,350110.68,337495.28,325030.39,51500,0,19067,1,1012636.35,70567,1.841157,2,0.06968641803
390000,1,1,2,47,-1,-1,-2,898,0,0,0,0,2582,0,898,2582,0.002302564103,-1.333333333,2.875278396
100000,1,4,2,51,2,2,0,104264,101658,97937,0,4134,3952,0,303859,8086,3.03859,1.333333333,0.02661102682
20000,1,2,1,47,2,0,0,17305,17917,18600,1295,1368,1192,1,53822,3855,2.6911,0.6666666667,0.07162498607
360000,1,2,1,50,0,0,0,221855,256171,-200,46000,0,10756,0,477826,56756,1.327294444,0,0.1187796395
60000,1,2,1,50,-1,-1,-1,7888,13989,9588,14026,9700,18064,0,31465,41790,0.5244166667,-1,1.32814238
150000,1,2,1,51,2,2,0,17307,16736,17491,0,1329,7720,1,51534,9049,0.34356,1.333333333,0.1755928125
360000,1,3,1,49,0,0,0,170792,153458,136109,5729,5365,4664,0,460359,15758,1.278775,0,0.03422980761
50000,1,1,2,49,0,0,0,48960,49686,50723,2255,2292,1157,0,149369,5704,2.98738,0,0.03818730794
170000,1,1,1,50,1,2,2,152495,155698,159029,7200,7300,5700,0,467222,20200,2.748364706,1.666666667,0.04323426551
300000,1,2,1,51,1,2,0,198235,193548,198422,0,8000,9000,0,590205,17000,1.96735,1,0.02880355131
150000,1,3,2,51,-1,-1,-1,3958,3146,2651,3146,2659,2472,0,9755,8277,0.06503333333,-1,0.8484879549
300000,1,3,1,51,-2,-2,-2,1236,-13,-13,0,0,2168,0,1210,2168,0.004033333333,-2,1.791735537
500000,1,1,1,57,-2,-2,-2,18726,29914,8340,29914,8340,16561,0,56980,54815,0.11396,-2,0.962004212
160000,1,2,2,57,-2,-2,-2,-1,-1,-1,0,0,0,1,-3,0,-1.88E-05,-2,0
50000,1,1,2,54,2,0,0,9159,10474,10184,1500,1508,1000,0,29817,4008,0.59634,0.6666666667,0.1344199618
10000,1,3,2,56,2,2,0,10156,8570,6101,0,1500,2000,0,24827,3500,2.4827,1.333333333,0.1409755508
100000,1,3,1,54,2,2,2,81507,83154,88223,3900,7300,0,1,252884,11200,2.52884,2,0.04428908116
300000,1,1,1,58,2,2,2,148265,158230,160242,14000,6000,0,1,466737,20000,1.55579,2,0.04285068465
30000,1,2,1,57,0,0,0,24911,26241,27512,1750,2000,1240,1,78664,4990,2.622133333,0,0.06343435371
90000,1,1,2,52,0,0,0,91671,91656,87106,4508,5110,2000,0,270433,11618,3.004811111,0,0.04296073334
30000,1,3,2,53,0,0,0,29683,26328,27422,1426,1520,1405,0,83433,4351,2.7811,0,0.05214962904
140000,1,3,1,53,0,0,0,133167,135889,81607,5400,3000,4000,0,350663,12400,2.504735714,0,0.03536158648
50000,1,1,2,53,0,0,0,49512,50463,49793,1771,2061,1300,0,149768,5132,2.99536,0,0.03426633193
100000,1,4,1,53,0,0,0,184438,188238,192080,3800,3842,3920,0,564756,11562,5.64756,0,0.02047255806
30000,1,2,1,49,0,0,0,29707,28853,30107,2000,3000,4000,0,88667,9000,2.955566667,0,0.1015033778
160000,1,3,1,51,0,0,0,4042,4338,-200,1000,0,0,1,8180,1000,0.051125,0,0.1222493888
10000,1,3,1,57,0,0,0,7525,6952,9356,1276,2680,477,0,23833,4433,2.3833,0,0.1860026014
170000,1,2,1,57,-1,-1,-1,792,-200,396,0,3396,792,1,988,4188,0.005811764706,-1,4.238866397
50000,1,1,1,48,0,0,0,48096,49267,48078,2300,2000,1600,0,145441,5900,2.90882,0,0.04056627773
500000,1,3,1,53,-1,2,2,5008,546,-4,1,0,0,0,5550,1,0.0111,1,0.0001801801802
500000,1,3,1,55,2,0,0,350110.68,337495.28,325030.39,37300,11000,4500,1,1012636.35,52800,2.0252727,0.6666666667,0.05214112648
20000,1,2,1,59,3,2,3,6015,7759,8486,2000,1000,0,1,22260,3000,1.113,2.666666667,0.1347708895
20000,1,2,1,52,0,0,0,16361,17368,18546,1285,1463,1200,0,52275,3948,2.61375,0,0.07552367288
80000,1,4,1,54,0,0,0,61454,61808,62290,2545,2208,1336,1,185552,6089,2.3194,0,0.03281559886
500000,1,1,1,58,1,2,0,65005,63099,64610,0,2787,1312,0,192714,4099,0.385428,1,0.02126986104
20000,1,3,2,62,0,0,0,16303,17314,18343,1286,1315,1303,0,51960,3904,2.598,0,0.07513471901
190000,1,2,2,56,0,0,0,105046,85715,66984,2777,2458,2411,0,257745,7646,1.356552632,0,0.02966497895
160000,1,2,2,59,0,0,0,86249,85764,83764,5000,4214,4014,0,255777,13228,1.59860625,0,0.05171692529
170000,1,1,2,51,0,0,0,201851,195038,189067,6873,7509,5573,1,585956,19955,3.4468,0,0.03405545809
80000,1,2,1,54,0,0,0,80449,77652,77980,2779,3075,5000,1,236081,10854,2.9510125,0,0.04597574561
180000,1,2,1,57,0,0,0,182329,177183,177694,9000,7000,5000,0,537206,21000,2.984477778,0,0.03909114939
50000,1,3,2,51,2,2,0,51264,48695,32617,68,1510,1724,1,132576,3302,2.65152,1.333333333,0.02490646874
70000,1,2,2,62,3,3,3,112202,103834,95609,0,0,0,0,311645,0,4.452071429,3,0
20000,1,2,1,55,0,0,2,10301,12871,12374,2750,0,1231,1,35546,3981,1.7773,0.6666666667,0.1119957239
330000,1,2,1,48,-1,-1,-1,933,12663,10151,12701,10183,62619,0,23747,85503,0.07196060606,-1,3.600581126
330000,1,3,1,57,-2,-2,-2,3524,262,248,300,250,800,0,4034,1350,0.01222424242,-2,0.3346554289
320000,1,1,1,51,-2,-2,-2,1834,556,1622,556,1622,7762,0,4012,9940,0.0125375,-2,2.477567298
140000,1,3,1,59,-1,-1,-1,2859,3447,0,3447,0,2061,0,6306,5508,0.04504285714,-1,0.8734538535
20000,1,2,1,55,0,0,0,15793,16823,17848,1300,1302,1320,0,50464,3922,2.5232,0,0.07771876982
70000,1,3,1,53,-1,-1,-1,712,712,862,712,862,712,0,2286,2286,0.03265714286,-1,1
240000,1,2,2,67,0,0,0,350110.68,337495.28,325030.39,20225,17389,70000,0,1012636.35,107614,4.219318125,0,0.1062711209
460000,1,2,1,52,0,0,0,177520,174746,168279,8000,9000,8154,0,520545,25154,1.131619565,0,0.0483224313
80000,1,1,2,56,0,0,0,89088,83558,84848,3400,2983,1501,1,257494,7884,3.218675,0,0.03061818916
20000,1,2,2,56,0,0,2,15397,17819,18239,3000,1000,1500,0,51455,5500,2.57275,0.6666666667,0.1068895151
200000,1,3,1,54,0,0,0,1749,3939,7856,3000,4031,5,1,13544,7036,0.06772,0,0.519492026
200000,1,2,1,51,2,-1,-1,206,2522,1261,2522,1261,0,1,3989,3783,0.019945,0,0.9483579845
420000,1,3,1,53,-1,-1,-2,3717,-200,-200,5,0,0,0,3317,5,0.007897619048,-1.333333333,0.001507386192
130000,1,2,2,54,0,0,0,30184,31795,31467,2419,1000,0,0,93446,3419,0.7188153846,0,0.03658797594
30000,1,2,3,53,1,-2,-1,0,0,4070,0,4070,0,1,4070,4070,0.1356666667,-0.6666666667,1
110000,1,2,1,51,0,0,0,54051,55126,57239,1972,3000,49000,1,166416,53972,1.512872727,0,0.3243197769
360000,1,2,1,51,-1,-1,-1,14093,10575,7675,10575,7685,18610,0,32343,36870,0.08984166667,-1,1.139968463
50000,1,2,1,56,1,2,2,48141,50783,49581,3739,28,1502,0,148505,5269,2.9701,1.666666667,0.03548028686
70000,1,3,1,54,0,0,0,64527,59996,57417,2519,5015,4000,0,181940,11534,2.599142857,0,0.06339452567
420000,1,3,1,59,0,0,0,24389,21232,24524,1733,10026,1606,0,70145,13365,0.1670119048,0,0.1905338941
50000,1,3,1,57,0,0,0,49543,41465,24091,1500,1328,1600,0,115099,4428,2.30198,0,0.03847122912
450000,1,2,1,55,2,2,-2,2500,0,0,0,0,0,1,2500,0,0.005555555556,0.6666666667,0
50000,1,2,1,56,0,0,0,38111,37934,16816,2966,1000,602,0,92861,4568,1.85722,0,0.0491918028
20000,1,3,1,53,3,3,3,15507,14974,14449,0,0,1200,1,44930,1200,2.2465,3,0.02670821278
250000,1,1,1,51,3,2,2,2487,2487,2487,0,0,0,1,7461,0,0.029844,2.333333333,0
20000,1,2,3,53,0,0,0,18856,19840,18588,1318,1298,1260,0,57284,3876,2.8642,0,0.0676628727
240000,1,3,1,57,0,0,0,224736,230814,234047,9573,7893,6151,0,689597,23617,2.873320833,0,0.03424753878
50000,1,3,1,52,0,0,0,47594,48611,49063,2200,2343,1178,1,145268,5721,2.90536,0,0.03938238291
180000,1,3,1,65,0,-1,0,191309,174775,174702,66522.18,7000,5000,1,540786,78522.18,3.004366667,-0.3333333333,0.1452000976
250000,1,1,1,71,0,0,0,173907,177484,177946,6504,6243,5446,0,529337,18193,2.117348,0,0.03436940928
30000,1,3,2,52,0,0,0,25686,27449,30286,2500,3600,1390,0,83421,7490,2.7807,0,0.08978554561
50000,1,3,1,55,0,0,0,40247,41382,49943,1800,9331,1500,1,131572,12631,2.63144,0,0.09600066884
20000,1,2,1,62,1,2,2,17539,18563,17982,1612,0,1289,0,54084,2901,2.7042,1.666666667,0.05363878411
260000,1,3,1,52,0,0,0,187581,184144,140829,7299,5375,4227,1,512554,16901,1.971361538,0,0.03297408663
130000,1,3,1,54,-1,-1,-1,193,2499,0,2520,0,0,0,2692,2520,0.02070769231,-1,0.9361069837
490000,1,2,1,51,1,-2,-1,-16,-16,5498,0,7504,0,1,5466,7504,0.01115510204,-0.6666666667,1.372850348
150000,1,3,1,52,2,2,2,142903,152574,150080,13312,2305,0,1,445557,15617,2.97038,2,0.03505050981
30000,1,3,1,53,1,2,2,18361,20250,19637,2500,0,2403,1,58248,4903,1.9416,1.666666667,0.08417456393
50000,1,2,2,54,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
330000,1,3,1,53,0,0,0,141061,144526,148420,3856,3926,3966,0,434007,11748,1.315172727,0,0.02706868783
330000,1,2,1,52,0,0,0,171004,173360,175958,6199,6386,6435,0,520322,19020,1.576733333,0,0.03655428754
140000,1,3,1,56,2,0,0,90462,93167,94370,4212,3600,3258,1,277999,11070,1.985707143,0.6666666667,0.03982028712
40000,1,2,1,55,1,-2,-2,-81,-200,-200,0,0,0,1,-481,0,-0.012025,-1,0
360000,1,3,2,54,-2,-2,-2,390,390,390,390,390,390,0,1170,1170,0.00325,-2,1
80000,1,2,2,59,2,2,2,24756,29818,29060,5500,13,4000,1,83634,9513,1.045425,2,0.1137456059
730000,1,3,1,56,0,0,0,350110.68,337495.28,325030.39,20500,16500,3000,0,1012636.35,40000,1.387173082,0,0.03950085339
180000,1,1,1,63,0,0,0,157932,156847,130572,7000,5500,4218,0,445351,16718,2.474172222,0,0.03753892997
190000,1,3,1,64,0,0,0,65666,67379,72878,3800,7600,0,0,205923,11400,1.083805263,0,0.05536049883
50000,1,3,2,57,-1,-1,-1,390,1726,390,1726,390,390,0,2506,2506,0.05012,-1,1
230000,1,1,1,56,0,0,0,38349,39154,39921,1933,1700,1600,0,117424,5233,0.5105391304,0,0.04456499523
20000,1,3,1,53,0,0,0,19084,19224,18545,1300,1400,1300,0,56853,4000,2.84265,0,0.0703568853
130000,1,2,2,56,0,0,0,121165,109805,111780,4000,5000,8000,0,342750,17000,2.636538462,0,0.04959883297
30000,1,4,1,53,-2,-2,-2,1780,0,0,24437,0,0,1,1780,24437,0.05933333333,-2,13.72865169
360000,1,1,1,57,1,-2,-1,0,0,860,0,860,246,0,860,1106,0.002388888889,-0.6666666667,1.286046512
100000,1,2,1,52,1,2,2,15420,16927,16432,2000,0,2100,0,48779,4100,0.48779,1.666666667,0.0840525636
180000,1,3,2,55,0,0,0,193095,186835,182287,6900,7100,5659,0,562217,19659,3.123427778,0,0.03496692558
210000,1,2,1,53,1,-1,2,-81,3195,1821,3392,2,1683,0,4935,5077,0.0235,0.6666666667,1.028774063
340000,1,2,1,53,0,0,0,342617,337495.28,325030.39,12604,14000,11000,1,1005142.67,37604,2.956301971,0,0.03741160446
20000,1,1,1,52,0,0,-1,21192,19965,390,1600,390,390,0,41547,2380,2.07735,-0.3333333333,0.05728452114
20000,1,2,1,52,-2,-2,-2,990,2990,790,2990,790,1590,0,4770,5370,0.2385,-2,1.125786164
500000,1,1,1,54,0,0,0,350110.68,337495.28,325030.39,18725,18000,17534,0,1012636.35,54259,2.0252727,0,0.0535819201
360000,1,1,1,53,-2,-2,-2,826,4741,6336,4765,6395,941,0,11903,12101,0.03306388889,-2,1.016634462
50000,1,3,1,54,0,0,0,47722,47080,48813,2100,3000,2000,0,143615,7100,2.8723,0,0.04943773283
530000,1,2,1,54,-2,-2,-2,-30,-200,390,0,1200,390,0,160,1590,0.0003018867925,-2,9.9375
260000,1,1,1,59,-1,-1,-1,1929,-200,4134,627,7388,792,0,5863,8807,0.02255,-1,1.502132014
40000,1,3,1,50,1,2,0,35879,34625,36757,0,3078,21650,1,107261,24728,2.681525,1,0.2305404574
30000,1,2,2,60,0,0,0,23575,24582,25711,1398,1527,1430,0,73868,4355,2.462266667,0,0.05895651703
240000,1,1,1,55,1,3,3,99259,96819,94429,0,0,3500,1,290507,3500,1.210445833,2.333333333,0.01204790246
320000,1,1,2,55,2,2,2,200545,205973,211323,9600,9500,0,1,617841,19100,1.930753125,2,0.0309141025
70000,1,3,3,61,3,2,2,8909,9812,9511,1200,0,1482,0,28232,2682,0.4033142857,2.333333333,0.09499858317
200000,1,2,1,58,-1,2,2,1877,1830,200,151,200,0,0,3907,351,0.019535,1,0.08983875096
360000,1,1,1,51,-1,-1,-1,2782,5608,923,5636,927,12950,0,9313,19513,0.02586944444,-1,2.095243208
110000,1,2,2,51,0,0,0,25707,26740,27871,1400,1500,1400,1,80318,4300,0.7301636364,0,0.05353718967
80000,1,3,1,52,1,2,2,77185,80311,81558,5000,3100,0,1,239054,8100,2.988175,1.666666667,0.03388355769
200000,1,1,1,52,1,-2,-2,-81,-200,-200,0,0,0,0,-481,0,-0.002405,-1,0
100000,1,3,1,56,-1,-1,-1,390,390,0,390,0,780,1,780,1170,0.0078,-1,1.5
160000,1,3,2,53,-1,-1,-1,791,9164,4791,9173,4805,3008,0,14746,16986,0.0921625,-1,1.151905602
140000,1,1,1,55,1,-2,-2,0,0,0,0,0,0,1,0,0,0,-1,0
300000,1,2,1,55,0,0,0,69994,71388,72886,2552,2645,2696,0,214268,7893,0.7142266667,0,0.0368370452
50000,1,3,1,59,1,2,0,48504,46768,47976,0,2100,2000,0,143248,4100,2.86496,1,0.02862169105
50000,2,2,1,29,0,0,0,49895,48434,47827,1867,1521,1419,1,146156,4807,2.92312,0,0.03288951531
50000,2,1,1,29,0,0,0,50737,50486,50035,1818,2200,1192,0,151258,5210,3.02516,0,0.03444445914
50000,2,2,1,34,0,0,0,11340,11367,10982,3200,3000,1000,0,33689,7200,0.67378,0,0.2137196117
50000,2,2,1,38,0,0,-2,51400,0,0,0,0,0,1,51400,0,1.028,-0.6666666667,0
210000,2,1,2,29,-1,-1,-1,2783,1080,2855,1088,2855,20787,0,6718,24730,0.03199047619,-1,3.681155106
150000,2,1,2,26,0,0,0,24242,20263,21332,1700,1700,1700,0,65837,5100,0.4389133333,0,0.07746403998
190000,2,2,1,29,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,-2,0
80000,2,1,2,26,2,0,0,37097,38174,40550,2000,3000,2000,1,115821,7000,1.4477625,0.6666666667,0.06043808981
100000,2,1,2,28,0,0,0,4864,9089,13534,5800,6000,4375,0,27487,16175,0.27487,0,0.5884599993
20000,2,2,2,27,0,0,0,18854,19116,15030,1292,1509,1522,0,53000,4323,2.65,0,0.08156603774
400000,2,1,2,29,-2,-2,-2,7622,38849,13586,39097,13653,19617,0,60057,72367,0.1501425,-2,1.204971943
100000,2,2,2,28,0,0,0,50697,51813,53416,1959,2545,1513,0,155926,6017,1.55926,0,0.03858881777
30000,2,2,2,22,0,0,2,30028,30566,30560,2634,1000,1377,0,91154,5011,3.038466667,0.6666666667,0.054972903
150000,2,2,1,26,0,0,0,81638,70605,70647,2481,4263,8900,0,222890,15644,1.485933333,0,0.0701870878
60000,2,2,1,24,0,0,0,62786,61764,62254,2212,3100,2000,1,186804,7312,3.1134,0,0.03914263078
140000,2,3,2,26,0,0,0,93384,93443,57219,3514,3000,2000,0,244046,8514,1.743185714,0,0.03488686559
80000,2,1,2,25,0,0,0,53685,15291,20694,3291,5694,5435,0,89670,14420,1.120875,0,0.1608118657
200000,2,2,2,26,0,0,-2,153900,0,0,0,0,0,0,153900,0,0.7695,-0.6666666667,0
410000,2,1,2,28,-2,-2,-2,5184,3449,2300,3476,2300,0,0,10933,5776,0.02666585366,-2,0.5283087899
50000,2,2,1,26,0,0,0,43800,44335,44626,2043,2126,2104,0,132761,6273,2.65522,0,0.04725032201
50000,2,2,2,25,2,2,2,33995,34937,34394,1800,300,3000,1,103326,5100,2.06652,2,0.04935834156
100000,2,2,2,26,1,2,0,6056,5810,6860,0,1150,1600,1,18726,2750,0.18726,1,0.1468546406
190000,2,2,2,24,0,-1,0,15740,106602,100177,66522.18,3700,3800,0,222519,74022.18,1.171152632,-0.3333333333,0.3326555485
120000,2,2,2,27,2,2,2,120649,123203,119820,6000,0,8500,1,363672,14500,3.0306,2,0.03987109263
20000,2,1,2,22,0,0,0,16917,17904,20030,3500,2450,2000,0,54851,7950,2.74255,0,0.144938105
30000,2,2,2,22,1,2,0,16549,17085,17003,1500,1396,2000,0,50637,4896,1.6879,1,0.09668819243
20000,2,3,2,22,2,2,0,16381,13837,14907,0,1600,1500,1,45125,3100,2.25625,1.333333333,0.06869806094
20000,2,2,2,22,0,0,0,15247,16561,17280,1575,1294,1596,1,49088,4465,2.4544,0,0.09095909387
80000,2,2,2,22,0,0,0,1742,2524,5097,1200,3000,1500,0,9363,5700,0.1170375,0,0.6087792374
80000,2,2,2,23,-1,0,0,78379,78589,77461,3015,2810,2000,0,234429,7825,2.9303625,-0.3333333333,0.03337897615
50000,2,1,2,23,-1,-1,-1,3430,2478,2299,2548,2321,4800,0,8207,9669,0.16414,-1,1.178140612
80000,2,1,2,23,2,2,2,84052,84787,77572,7100,0,3500,1,246411,10600,3.0801375,2,0.04301756009
50000,2,1,2,23,0,0,0,49593,49918,51402,2200,2600,2500,0,150913,7300,3.01826,0,0.04837224096
50000,2,2,2,24,-1,-1,-2,594,0,0,0,0,51400,0,594,51400,0.01188,-1.333333333,86.53198653
80000,2,2,2,24,-1,-1,-1,386,1392,18634,1396,18754,5449,0,20412,25599,0.25515,-1,1.254115226
20000,2,2,1,24,1,2,3,19242,21821,21197,3200,0,0,1,62260,3200,3.113,2,0.05139736588
70000,2,3,2,24,0,0,0,8391,10242,11026,2000,1000,2342,0,29659,5342,0.4237,0,0.180113962
